position,institution,location,num_conv,n_vac,payment,begin_date,end_date
SECRETARIA PARA MESA DE PARTES,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1120,1,"S/. 3,014.19",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,728-003,1,"S/. 5,670.00",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 2,972.00",18/09/2024,01/10/2024
RESPONSABLE DE IMAGEN INSTITUCIONAL,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO,HUANCAVELICA - SAN ANTONIO DE ANTAPARCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,650.00",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - ACOBAMBA,728-003,1,"S/. 5,670.00",18/09/2024,01/10/2024
AUXILIAR JUDICIAL,PODER JUDICIAL,HUANCAVELICA - ASCENSION,728-003,1,"S/. 3,590.00",18/09/2024,01/10/2024
SUBGERENCIA DE OBRAS Y CATASTRO RURAL,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO,HUANCAVELICA - SAN ANTONIO DE ANTAPARCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,900.00",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - ACORIA,728-003,1,"S/. 5,670.00",18/09/2024,01/10/2024
ESPECIALISTA EN PROCEDIMIENTOS ADMINISTRATIVOS DISCIPLINARIOS,UNIDAD DE GESTION EDUCATIVA HUAYTARA,HUANCAVELICA - HUAYTARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,900.00",17/09/2024,30/09/2024
PSICOLOGO,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,300.00",17/09/2024,30/09/2024
TECNICO EN SEGURIDAD,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-09,1,"S/. 1,568.78",17/09/2024,30/09/2024
DOCENTE RESPONSABLE DE LA INICIATIVA PEDAGOGICADE TALLERES COMPLEMENTARIOS “WIÑAQ”.,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 3,114.19",17/09/2024,30/09/2024
ASISTENTE ADMINISTRATIVO - AUXILIAR II(SEGUNDA CONVOCATORIA),ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL - OEFA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-107,1,"S/. 2,500.00",17/09/2024,30/09/2024
SECRETARIA (O) I - CÓDIGO DE PLAZA 369,GERENCIA SUB REGIONAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-09,1,"S/. 1,214.19",17/09/2024,30/09/2024
TRABAJADOR DE SERVICIOS,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 1,650.00",17/09/2024,30/09/2024
TECNICO EN FARMACIA,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,3,"S/. 1,800.00",17/09/2024,30/09/2024
TECNICO EN ENFERMERIA,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 1,800.00",17/09/2024,30/09/2024
QUIMICO FARMACEUTICO,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,900.00",17/09/2024,30/09/2024
OBSTETRA,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,500.00",17/09/2024,30/09/2024
MEDICO,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 5,200.00",17/09/2024,30/09/2024
ENFERMERA (O),UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,3,"S/. 2,300.00",17/09/2024,30/09/2024
ASISTENTE ADMINISTRATIVO,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 1,800.00",17/09/2024,30/09/2024
ESPECIALISTA EN INFRAESTRUCTURA,UNIDAD DE GESTION EDUCATIVA HUAYTARA,HUANCAVELICA - HUAYTARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,900.00",17/09/2024,30/09/2024
