job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,unique_id,ubication,day_scrapper,ubication_region,ubication_dist
https://www.ugel02.gob.pe/convocatoriasined,3,D.Leg 1057 - Determinado (Necesidad Transitoria)-94,1464.19,09/10/2024,22/10/2024,"GENERAL: UN AÑO (01) AÑO EN EL SECTOR PÚBLICO O PRIVADO

ESPECÍFICA: 
A.	EXPERIENCIA REQUERIDA PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA: NO APLICA

       B. EXPERIENCIA EN EL SECTOR PÚBLICO (PARTE A): NO APLICA","COMPUTACIÓN E INFORMÁTICA O COMPUTACIÓN O INFORMÁTICA NIVEL EDUCATIVO: TÉCNICA BÁSICA DE 1 O 2 AÑOS, EGRESADO.",CURSO DE REPARACIÓN O MANTENIMIENTO DE COMPUTADORAS. NOTA: CADA CURSO DEBE TENER NO MENOS DE 12 HORAS DE CAPACITACIÓN Y LOS PROGRAMAS DE ESPECIALIZACIÓN NO MENOS DE 90 HORAS.,"MANEJO DE ESTRATEGIAS Y HERRAMIENTAS DE USO DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN. CONOCIMIENTO Y MANEJO DE APLICACIONES Y SOLUCIONES TECNOLÓGICAS (PLATAFORMAS, APLICATIVOS, ENTRE OTROS). CONOCIMIENTO SOBRE GESTIÓN, PLANIFICACIÓN, ORGANIZACIÓN Y LIDERAZGO PARA LA ADMINISTRACIÓN DE RECURSOS TECNOLÓGICOS EN EL AULA. DE PREFERENCIA CON CONOCIMIENTOS EN ADMINISTRACIÓN DE SERVIDORES EN PLATAFORMA WINDOWS Y/O LINUX. CONOCIMIENTO DE NORMATIVIDAD VIGENTE VINCULADA A PROCESOS E INSTRUMENTOS DE GESTIÓN ESCOLAR Y DEL MODELO DE SERVICIO EDUCATIVO JEC. CONOCIMIENTO EN REPARACIÓN O MANTENIMIENTO DE COMPUTADORAS.","INICIATIVA, ANÁLISIS, CONTROL, PLANIFICACIÓN",COORDINADOR/A DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,Unidad De Gestion Educativa Local N°2,23b2ab10-0d02-5bbb-b266-47faab332e23,,10-10-2024,,
https://www.inabif.gob.pe/portalweb/convocatoria_v3.php,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-259,2000.0,09/10/2024,22/10/2024,EXPERIENCIA GENERAL DE UN (01) AÑO EN EL SECTOR PÚBLIVO O PRIVADO. EXPERIENCIA ESPECIFICA EN LA FUNCIÓN O LA MATERIA DE UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECIFICA EN EL PUESTO O CARGO DE UN (01) AÑO DESDE EL NIVEL AUXILIAR Y/O ASISTENTE EN EL SECTOR PÚBLICO Y/O PRIVADO.,"EGRESADO (A) TÉCNICO(A) BÁSICO O EGRESADO (A) TÉCNICO(A) SUPERIOR O EGRESADO(A) UNIVERSITARIO(A) O TÍTULO TÉCNICO(A) SUPERIOR O GRADO DE BACHILLER O TÍTULO UNIVERSITARIO EN LAS CARRERAS DE EDUCACIÓN, PSICOLOGÍA Y SALUD","CURSO RELACIONADO A LA ATENCION DE ATENCION DE NIÑOS, NIÑAS Y ADOLESCENTES Y/O POBLACIONES VULNERABLES (MIN 20 HRS)","CONOCIMIENTOS TÉCNICOS DE CUIDADO, ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES Y/O TEMAS RELACIONADOS A LA PROTECCCIÓN Y/O ATENCIÓN A VICTIMAS DE TRATA DE PERSONAS Y/O MODIFICACIÓN DE CONDUCTA Y/O MANEJO DE CRISIS Y/O RESOLUCIÓN DE CONFLICTOS Y/O SIMILARES. CONOCIMIENTOS DE OFIMÁTICA DE PROCESADOR DE TEXTOS Y HOJA DE CÁLCULO A NIVEL BÁSICO.","VOCACIÓN DE SERVICIO, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO, PROACTIVIDAD, EMPATÍA Y ASERTIVIDAD.",ASISTENTE DE TUTORIA,Programa Integral Nacional Para El Bienestar Familiar - Inabif,10016795-1207-5a75-a545-4f2f3391e805,,10-10-2024,,
https://apps.serfor.gob.pe/convocatorias/convocatorias-SERFOR,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-143,7500.0,09/10/2024,22/10/2024,GENERAL: MÍNIMA DE SEIS (06) AÑOS; YA SEA EN EL SECTOR PÚBLICO O PRIVADO. ESPECÍFICA: TRES (03) AÑOS COMO ESPECIALISTA SIG EN TEMAS RELACIONADOS A VECTORIZACIÓN Y/O MONITOREOS PARA LA GENERACIÓN ESTUDIOS AMBIENTALES Y/O MANEJO FORESTAL Y/O CONSERVACIÓN. EXPERIENCIA MÍNIMA DE UN (01) AÑO EN EL SECTOR PÚBLICO,"TÍTULO PROFESIONAL EN INGENIERÍA GEOGRÁFICA, FORESTAL, DE RECURSOS NATURALES RENOVABLES O AMBIENTAL. CON COLEGIATURA Y HABILITACIÓN VIGENTES.","DIPLOMADOOESPECIALIZACIÓNRELACIONADOAGESTIÓNAMBIENTALY/OIMPACTOAMBIENTALY/OECOLOGÍADEPAISAJEY/OSISTEMASDEINFORMACIÓN GEOGRÁFICA.CURSODECONECTIVIDADOFRAGMENTACIÓN,PROCESAMIENTODEIMÁGENESSATELITALESOPROGRAMAGRAPHABOARCGISCONUNMÍNIMO DE DOCE (20) HORAS","INSTRUMENTOS DE GESTIÓN AMBIENTAL, DESBOSQUE, CONECTIVIDAD Y FRAGMENTACIÓN",TRABAJO EN EQUIPO / ORIENTACIÓN A RESULTADOS / ADAPTACIÓN AL CAMBIO / CAPACIDAD DE ANÁLISIS Y SÍNTESIS / ÉTICA / COOPERACIÓN,ESPECIALISTA SIG,Servicio Nacional Forestal Y De Fauna Silvestre - Serfor,75c06e89-6b5a-5e4d-baae-09ed40fb8156,,10-10-2024,,
https://apps.serfor.gob.pe/convocatorias/convocatorias-SERFOR,4,D.Leg 1057 - Determinado (Necesidad Transitoria)-140,8000.0,09/10/2024,22/10/2024,"GENERAL: MÍNIMA DE SEIS (06) AÑOS EN EL SECTOR PÚBLICO O PRIVADO. ESPECÍFICA: TRES (03) AÑOS COMO ANALISTA O ESPECIALISTA EN ACTIVIDADES RELACIONADAS A LA ELABORACIÓN, Y/O EVALUACIÓN, Y/O IMPLEMENTACIÓN, DE ESTUDIOS DE IMPACTO AMBIENTAL DE FAUNA SILVESTRE, Y/O ESTUDIOS DEL PATRIMONIO DE FAUNA SILVESTRE EN EL MARCO DEL INSTRUMENTO DE GESTIÓN AMBIENTAL. EXPERIENCIA ESPECÍFICA MÍNIMA DE UN (01) AÑO EN EL SECTOR PÚBLICO.",TÍTULO PROFESIONAL EN CIENCIAS BIOLÓGICAS O MEDICINA VETERINARIA O ZOOTECNIA. CON COLEGIATURA Y HABILITACIÓN VIGENTE.,"DIPLOMADORELACIONADOADIVERSIDADBIOLÓGICAY/OECOLOGÍAY/OMANEJODEFAUNASILVESTREY/OTAXONOMÍAY/OCONSERVACIÓNDEFAUNA SILVESTRE Y/O AFINES.CURSORELACIONADOADIVERSIDADBIOLÓGICAY/OECOLOGÍAY/OGESTIÓNDEFAUNASILVESTREY/OTAXONOMÍAY/OCONSERVACIÓNY/OMANEJO DE FAUNA SILVESTRE, CON UN MÍNIMO DE DOCE (12) HORASCURSO RELACIONADO A LEGISLACIÓN FORESTAL Y/O DE FAUNA SILVESTRE Y/O LEGISLACIÓN AMBIENTAL CON UN MÍNIMO DE DOCE (12) HORAS","INSTRUMENTOS DE GESTIÓN AMBIENTAL, ESTUDIOS DE PATRIMONIO.",TRABAJO EN EQUIPO / ORIENTACIÓN A RESULTADOS / ADAPTACIÓN AL CAMBIO / CAPACIDAD DE ANÁLISIS Y SÍNTESIS / ÉTICA / COOPERACIÓN,ESPECIALISTA EN ESTUDIOS DEL PATRIMONIO DE FAUNA SILVESTRE,Servicio Nacional Forestal Y De Fauna Silvestre - Serfor,9a432ce0-8cd2-5cb6-baae-e5c8d540b167,,10-10-2024,,
https://apps.serfor.gob.pe/convocatorias/convocatorias-SERFOR,3,D.Leg 1057 - Determinado (Necesidad Transitoria)-139,8000.0,09/10/2024,22/10/2024,"GENERAL: MÍNIMA DE SEIS (06) AÑOS; YA SEA EN EL SECTOR PÚBLICO O PRIVADO. ESPECÍFICA: EXPERIENCIA MÍNIMA DE TRES (03) AÑOS COMO ANALISTA O ESPECIALISTA EN ACTIVIDADES RELACIONADAS A LA ELABORACIÓN, Y/O EVALUACIÓN, Y/O IMPLEMENTACIÓN DE INSTRUMENTOS DE GESTIÓN AMBIENTAL Y/O ESTUDIOS DE IMPACTO AMBIENTAL, DE FLORA SILVESTRE. EXPERIENCIA MÍNIMA DE UN (01) AÑO EN EL SECTOR PÚBLICO",TÍTULO PROFESIONAL EN CIENCIAS BIOLÓGICAS O INGENIERÍA FORESTAL O INGENIERÍA AMBIENTAL. CON COLEGIATURA Y HABILITACIÓN VIGENTE.,DIPLOMADO RELACIONADO A GESTIÓN AMBIENTAL Y/O EVALUACIÓN DE IMPACTO AMBIENTAL Y/O AFINES.CURSORELACIONADOAECOLOGÍADEPAISAJEODIVERSIDADBIOLÓGICAY/OPATRIMONIOFORESTALY/OCONSERVACIÓNDELMEDIONATURALY/OGESTIÓN DE BOSQUES CON UN MÍNIMO DE DOCE (12) HORAS CURSO RELACIONADO A LEGISLACIÓN FORESTAL Y/O DE FAUNA SILVESTRE Y/O LEGISLACIÓN AMBIENTAL CON UN MÍNIMO DE DOCE (12) HORAS.,"INSTRUMENTOS DE GESTIÓN AMBIENTAL, SISTEMAS DE INFORMACIÓN GEOGRÁFICA",TRABAJO EN EQUIPO / ORIENTACIÓN A RESULTADOS / ADAPTACIÓN AL CAMBIO / CAPACIDAD DE ANÁLISIS Y SÍNTESIS / ÉTICA / COOPERACIÓN,ESPECIALISTA DE INSTRUMENTOS DE GESTION AMBIENTAL FLORA,Servicio Nacional Forestal Y De Fauna Silvestre - Serfor,d122fa0b-316f-5da6-aa7d-f1641ecdcf8d,,10-10-2024,,
https://apps.serfor.gob.pe/convocatorias/convocatorias-SERFOR,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-141,8000.0,09/10/2024,22/10/2024,"GENERAL: MÍNIMA DE SEIS (06) AÑOS; YA SEA EN EL SECTOR PÚBLICO O PRIVADO. ESPECÍFICA: TRES (03) AÑOS COMO ANALISTA O ESPECIALISTA EN FUNCIONES RELATIVAS A LA ELABORACIÓN, Y/O EVALUACIÓN, Y/O IMPLEMENTACIÓN DE ESTUDIOS DEL PATRIMONIO DE FAUNA SILVESTRE, RELACIONADOS A LOS INSTRUMENTOS DE GESTIÓN AMBIENTAL. EXPERIENCIA MINIMA DE UN (01) AÑO EN EL SECTOR PÚBLICO",TÍTULO PROFESIONAL EN CIENCIAS BIOLÓGICAS O MEDICINA VETERINARIA O ZOOTECNIA. CON COLEGIATURA Y HABILITACIÓN VIGENTE.,"DIPLOMADO RELACIONADO A GESTIÓN AMBIENTAL Y/O EVALUACIÓN DE IMPACTO AMBIENTAL Y/O AFINES Y/O GESTIÓN SOSTENIBLE Y/O AFINES.CURSORELACIONADOADIVERSIDADBIOLÓGICAY/OECOLOGÍAY/OGESTIÓNDEFAUNASILVESTREY/OCONSERVACIÓNY/OMANEJODEFAUNASILVESTRE, CON UN MÍNIMO DE DOCE (12) HORAS.CURSO RELACIONADO A LEGISLACIÓN FORESTAL Y/O DE FAUNA SILVESTRE Y/O LEGISLACIÓN AMBIENTAL CON UN MÍNIMO DE DOCE (12) HORAS","INSTRUMENTOS DE GESTIÓN AMBIENTAL, CONSERVACIÓN DE FAUNA SILVESTRE",TRABAJO EN EQUIPO / ORIENTACIÓN A RESULTADOS / ADAPTACIÓN AL CAMBIO / CAPACIDAD DE ANÁLISIS Y SÍNTESIS / ÉTICA / COOPERACIÓN,ESPECIALISTA DE INSTRUMENTO DE GESTION AMBIENTAL FAUNA SILVESTRE,Servicio Nacional Forestal Y De Fauna Silvestre - Serfor,4cd665f6-9a76-5561-bc76-7b831ae8937f,,10-10-2024,,
https://apps.serfor.gob.pe/convocatorias/convocatorias-SERFOR,1,D.Leg 1057 - Determinado (Suplencia)-135,5000.0,09/10/2024,22/10/2024,"GENERAL: MÍNIMO CINCO (05) AÑOS DE EXPERIENCIA LABORAL EN EL SECTOR PÚBLICO Y/O PRIVADO. ESPECÍFICA: MÍNIMO TRES (03) AÑOS DE EXPERIENCIA, COMO ESPECIALISTA O INVESTIGADOR/A DE FAUNA SILVESTRE.","TÍTULO PROFESIONAL EN BIOLOGÍA, MEDICINA VETERINARIA, INGENIERÍA FORESTAL O ZOOTECNIA. CON COLEGIATURA Y HABILITACIÓN VIGENTE","- CURSOS DE CAPACITACIÓN EN ALGUNA DE LAS SIGUIENTES TAXONES BIOLÓGICOS: AVES(ORNITOLOGÍA), MAMÍFEROS(MASTOZOOLOGÍA), ANFIBIOS Y/O REPTILES (HERPETOLOGÌA) O INVERTEBRADOS (ENTOMOLOGÍA), BIODIVERSIDAD CON UN MÍNIMO DE DOCE (12) HORAS. - CURSOS DE CAPACITACIÓN EN GESTIÓN DE FAUNA SILVESTRE, EVALUACIONES POBLACIONES DE FAUNA SILVESTRE. - OFIMÁTICA NIVEL INTERMEDIO","CONOCIMIENTO EN GESTIÓN DE LA BIODIVERSIDAD O DE FAUNA SILVESTRE. METODOLOGÍAS DE INVESTIGACIÓN CIENTÍFICA, EVALUACIONES POBLACIONALES.COORDINACIÓN, PARTICIPACIÓN Y ORGANIZACIÓN DE PROYECTOS DE INVESTIGACIÓN.CONOCIMIENTO DE LA NORMATIVA DE LAS AUTORIZACIONES DE INVESTIGACIÓN CIENTÍFICA Y EN MATERIA DE FAUNA SILVESTRE.GESTIÓN DE LAS INSTITUCIONES CIENTÍFICAS DEPOSITARIAS DE MATERIAL BIOLÓGICO.CONOCIMIENTOS EN TEMAS DE CAZA DEPORTIVA.","CONFIABILIDAD TÉCNICA, RAZONAMIENTO LÓGICO, PLANIFICACIÓN, REDACCIÓN, TRABAJO EN EQUIPO, ADAPTACIÓN AL CAMBIO, CAPACIDAD DE ANÁLISIS Y SÍNTESIS",ESPECIALISTA EN INVESTIGACIÓN CIENTÍFICA DE FAUNA SILVESTRE,Servicio Nacional Forestal Y De Fauna Silvestre - Serfor,339bfa8c-0d54-5e05-b698-e3dd829442bc,,10-10-2024,,
https://www.inabif.gob.pe/portalweb/convocatoria_v3.php,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-259,3000.0,09/10/2024,22/10/2024,EXPERIENCIA GENERAL DE DOS (02) AÑOS EN EL SECTOR PÚBLIVO O PRIVADO. EXPERIENCIA ESPECIFICA EN LA FUNCIÓN O LA MATERIA DE DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECIFICA EN EL PUESTO O CARGO DE DOS (02) AÑOS DESDE EL NIVEL AUXILIAR Y/O ASISTENTE EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECIFICA EN EL SECTOR PUBLICO DE UN (01) AÑO,TITULO UNIVERSITARIO EN LA CARRERA DE TRABAJADOR SOCIAL.COLEGIATURA Y HABILITACIÒN VIGENTE,"CURSOS DE ESPECIALIZACIÒN DE TEMAS SOCIALES ENFOCADOS EN FAMILIA ,INFANCIA,VIOLENCIA,DESARROLLO HUMANO, ENFOQUE DE GENERO Y POBLACIONES VULNERABLES (MINIMO 40 HORAS)","CONOCIMIENTOS DE METODOLOGIA DE INTERVENCION CON NIÑOS,NIÑAS O ADOLESCENTES Y/O POBLACIONES VULNERABLES.CONOCIMIENTOS EN OFIMATICA NIVEL BASICO (PROCESADOR DE TEXTOS - HOJAS DE CALCULO - PROGRAMA DE PRESENTACIONES)","PROACTIVIDAD, ACTITUD DE SERVICIO, ORIENTACIÓN DE RESULTADOS.",TRABAJADOR SOCIAL,Programa Integral Nacional Para El Bienestar Familiar - Inabif,e7d840fd-b1b8-51ed-b9ed-e1874a493175,,10-10-2024,,
https://www.inabif.gob.pe/portalweb/convocatoria_v3.php,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-259,2400.0,09/10/2024,22/10/2024,EXPERIENCIA GENERAL DE DOS (02) AÑOS EN EL SECTOR PÚBLIVO O PRIVADO. EXPERIENCIA ESPECIFICA EN LA FUNCIÓN O LA MATERIA DE UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECIFICA EN EL PUESTO O CARGO DE UN (01) AÑO DESDE EL NIVEL AUXILIAR Y/O ASISTENTE EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECIFICA EN EL SECTOR PUBLICO DE UN (01) AÑO.,TITULO UNIVERSITARIO EN LA CARRERA DE PSICOLOGÌA.COLEGIATURA Y HABILITACIÒN VIGENTE,"CURSOS DE INTERVENCIÒN RELACIONADA A LA FAMILIA, ATENCIÓN A NIÑOS, NIÑAS Y ADOLESCENTES Y/O VIOLENCIA Y/O ENFOQUE DE GENERO Y/O POBLACIONES VULNERABLES (MINIMO 20HORAS","CONOCIMIENTOS TÉCNICOS DE PSICOLOGIA SOCIAL, FAMILIAR,EVALUACIÒN, DIAGNOSTICO, TRATAMIENTO Y CONSEJERIA PSICOLOGICA.CONOCIMIENTOS EN OFIMATICA NIVEL BASICO (PROCESADOR DE TEXTOS - HOJAS DE CALCULO - PROGRAMA DE PRESENTACIONES)","PROACTIVIDAD, ACTITUD DE SERVICIO, ORIENTACIÓN DE RESULTADOS.",PSICOLOGO,Programa Integral Nacional Para El Bienestar Familiar - Inabif,15894aa1-dc0e-5c72-b16a-77b5265ac95c,,10-10-2024,,
https://www.inabif.gob.pe/portalweb/convocatoria_v3.php,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-259,3000.0,09/10/2024,22/10/2024,EXPERIENCIA GENERAL DE DOS (02) AÑOS EN EL SECTOR PÚBLIVO O PRIVADO. EXPERIENCIA ESPECIFICA EN LA FUNCIÓN O LA MATERIA DE UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECIFICA EN EL PUESTO O CARGO DE UN (01) AÑO DESDE EL NIVEL AUXILIAR Y/O ASISTENTE EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECIFICA EN EL SECTOR PUBLICO DE UN (01) AÑO,TITULO UNIVERSITARIO EN LA CARRERA DE ENFERMERÍA. COLEGIATURA Y HABILITACION VIGENTE. ACREDITAR RESOLUCION SERUMS,"CURSOS RELACIONADOS AL ABORDAJE Y ATENCIÓN DE LA SALUD DE NIÑOS, NIÑAS Y ADOLESCENTES EN SITUACIÓN DE VULNERABILIDAD O AFIN.( MÍNIMO 20 HORAS).","CONOCIMIENTOS TÉCNICOS DE PRIMEROS AUXILIOS, APLICACIÓN DE MEDICAMENTOS, SEGUIMIENTO Y CONTROL DE HISTORIAL MÉDICO, ALMACENAMIENTO Y CONSERVACIÓN DE MEDICAMENTOS, ATENCIÓN INTEGRAL DE PACIENTES. CONOCIMIENTOS EN OFIMATICA NIVEL BASICO (PROCESADOR DE TEXTOS - HOJAS DE CALCULO - PROGRAMA DE PRESENTACIONES)","PROACTIVIDAD, ACTITUD DE SERVICIO, ORIENTACIÓN DE RESULTADOS.",ENFERMERA/O,Programa Integral Nacional Para El Bienestar Familiar - Inabif,a3392bcf-0ccc-5f4a-90c6-d51905a81af0,,10-10-2024,,
https://convocatorias.cultura.gob.pe/cas-vigente,1,D.Leg 1057 - Determinado (Suplencia)-221,2414.19,09/10/2024,22/10/2024,"EXPERIENCIA GENERAL:
UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECÍFICA:
UN (01) AÑO EN LA FUNCIÓN O LA MATERIA EN EL SECTOR PÚBLICO Y/O PRIVADO.",TÍTULO PROFESIONAL EN ESCULTURA Y/O ARTISTA EN PINTURA.,CAPACITACIONES EN TEMAS DE SU COMPETENCIA (ACREDITAR CON CONSTANCIAS Y/O CERTIFICADOS).,NO APLICA.,• PLANIFICACIÓN. • ORGANIZACIÓN DE LA INFORMACIÓN. • TRABAJO EN EQUIPO. • DINAMISMO.,SERVICIO DE CONSERVADOR Y RESTAURADOR DE PINTURAS DE CABALLETE Y ESCULTURAS,Ministerio De Cultura,613efddc-b95a-55fd-b93c-bde46d529524,,10-10-2024,,
https://www.smv.gob.pe/ServicioTrabajaConNosotros/Frm_VerPublicacion?data=5FF1B08B3533822BEA8A1D76198A53811E28D0C9929B825A35E11B77FFF4,1,728-003,8183.11,09/10/2024,22/10/2024,EXPERIENCIA PROFESIONAL NO MENOR DE CUATRO (4) AÑOS EN FUNCIONES AFINES A LA INTENDENCIA GENERAL DE ORIENTACIÓN AL INVERSIONISTA O EN LA SMV,"TÍTULO PROFESIONAL O BACHILLER UNIVERSITARIO EN ADMINISTRACIÓN DE EMPRESAS, ECONOMÍA, CONTABILIDAD,INGENIERÍA INDUSTRIAL O CARRERAS AFINES","PREFERENTEMENTE ESTUDIOS DE MAESTRÍA, O ALTERNATIVAMENTE CAPACITACIÓN ESPECIALIZADA EN TEMAS VINCULADOS AL MERCADO DE VALORES.",CONOCIMIENTOS DE HERRAMIENTAS DE OFIMÁTICA.,"ENFOQUE AL CLIENTE, PROACTIVIDAD, TRABAJO EN EQUIPO, CAPACIDAD ADMINISTRATIVA, GESTIÓN DE LA INFORMACIÓN, ORIENTACIÓN POR RESULTADOS, CAPACIDAD ANALÍTICA Y ÉTICA PROFESIONAL",ANALISTA SENIOR - IGOEF,Superintendencia Del Mercado De Valores,6f2257e3-e27a-5583-a089-5e532537fa86,,10-10-2024,,
https://www.smv.gob.pe/ServicioTrabajaConNosotros/Frm_VerPublicacion?data=5FF1B08B3533822BEA8A1D76198A53811E28D0C9929B825A35E11B77FFF4,1,728-002,4877.11,09/10/2024,22/10/2024,"•	EXPERIENCIA GENERAL:
UN (01) AÑO EN EL SECTOR PÚBLICO O PRIVADO.
•	EXPERIENCIA ESPECÍFICA:
UN (01) AÑO EN LA FUNCIÓN O LA MATERIA EN EL SECTOR PÚBLICO","•	BACHILLER UNIVERSITARIO EN ADMINISTRACIÓN DE EMPRESAS, ECONOMÍA, CONTABILIDAD, INGENIERÍA INDUSTRIAL O AFINES POR LA FORMACIÓN.",•	CURSOS EN TEMAS DE PLANEAMIENTO ESTRATÉGICO O GESTIÓN POR PROCESOS O GESTIÓN DE LA CALIDAD O GESTIÓN DE RIESGOS.,"•	CONOCIMIENTO EN PLANEAMIENTO ESTRATÉGICO, GESTIÓN POR PROCESOS, GESTIÓN DE LA CALIDAD Y GESTIÓN DE RIESGOS.  •	CONOCIMIENTOS DE OFIMÁTICA: NIVEL INTERMEDIO.",.,ANALISTA JUNIOR,Superintendencia Del Mercado De Valores,73b8cb5d-f189-58c4-b034-428727a18991,,10-10-2024,,
https://convocatorias.sineace.gob.pe/postulacion,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-056,7000.0,09/10/2024,22/10/2024,"EXPERIENCIA GENERAL : CUATRO AÑOS DE EXPERIENCIA GENERAL
EXPERIENCIA ESPECIFICA: DOS AÑOS EN AREAS DE MODERNIZACIÓN O DESARROLLNADO TEMAS IGUALES O EQUIVALENTES A LOS SOLICITADOS / UN AÑO EN PUESTOS IGUALES O EQUIVALENTES AL SOLICITADO O DESARROLLANDO FUNCIONES IGUALES O EQUIVALENTES A LAS SOLICITADS EN EL SECTOR PUBLIC",TITULO UNIVERSITARIO EN ADMINISTRACIÓN O DERECHO O CIENCIA POLITICA O ECONOMIA O INGENIERIA INDUSTRIAL O INGENIERIA DE SISTEMAS O CIENCIAS DE LA INFORMACIÓN O CONTABILDIAD O INVESTIFACIÓN OPERATIA O INGENIERA ADMINISTRATIVA,DIPLOMADO O ESPECIALIZACION EN GESTIÓN PUBLICA O GESTION DE PROCESOS O GESTION DE LA CALIDAD,"CONOCIMIENTO DE GESTION PUBLICA, MODERNIZACION DE LA GESTIÓN PUBLICA, GESTION POR PROCESOS, FORMULACION DE DOCUMENTOS DE GESTIÓN","ADAPTABILIDAD, RAZONAMIENTO LOGICO, ORGANIZACION Y GESTION, TRABAJO EN EQUIPO, DINAMISMO",ESPECIALISTA EN MODERNIZACIÓN DE LA GESTIÓN PÚBLICA (SUPLENCIA),"Sistema Nacional De Evaluacion, Acreditacion Y Certificacion De La Calidad Educativa",570240d8-91b0-5c9b-bdb0-cc402ebb5df1,,10-10-2024,,
http://convocatorias.bnp.gob.pe/Convocatoria sVirtualWeb,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-078,7114.19,09/10/2024,22/10/2024,"EXPERIENCIA LABORAL GENERAL: 
CUATRO (04) AÑOS EN EL SECTOR PÚBLICO O PRIVADO
¿ EXPERIENCIA LABORAL ESPECÍFICA: 
DOS (02) AÑOS EN LA FUNCIÓN O MATERIA EN EL SECTOR 
PÚBLICO O PRIVADO
DOS (02) AÑOS EN LA FUNCIÓN O MATERIA DESDE ANALISTA
DOS (02) AÑOS EJECUTANDO FUNCIONES RELACIONADAS AL 
PUESTO",TÍTULO PROFESIONAL EN COMPUTACIÓN O INGENIERÍA DE  SISTEMAS O INFORMÁTICA O MENCIONES AFINES A LAS  CARRERAS,CURSO(S) DE ESPECIALIZACIÓN RELACIONADO(S) A  TRANSFORMACIÓN Y/O INNOVACIÓN DIGITAL Y/O CURSO(S)  RELACIONADO(S) A LA TECNOLOGÍA JAVA Y/O .NET Y/O BASE  DE DATOS ORACLE Y/O SQL SERVER Y/O MYSQL Y/O  BUSINESS INTELLIGENCE Y/O DATA ANALYTICS (DICHOS  CURSOS DEBERÁN CONTAR CON UNA ACUMULACIÓN NO  MENOR A 90 HORAS),"CONOCIMIENTO EN DESARROLLO DE APLICACIONES WEB. ¿ CONOCIMIENTO EN BASE DE DATOS ORACLE, SQL SERVER ¿ CONOCIMIENTO EN SISTEMA OPERATIVO WINDOWS SERVER  Y LINUX ¿ CONOCIMIENTO EN PLATAFORMA DE MICROSERVICIOS A  NIVEL DEVOPS",TRABAJO EN EQUIPO ¿ RESPONSABILIDAD ¿ PUNTUALIDAD ¿ PROACTIVIDAD ¿ COMUNICACIÓN EFECTIVA ¿ ORIENTADO A RESULTADOS.,UN/A  ESPECIALISTA EN IMPLEMENTACIÓN DE SISTEMAS DE INFORMACIÓN PARA LA  UNIDAD FUNCIONAL DE DESARROLLO DE SISTEMAS DE INFORMACIÓN DE LA  OFICINA DE TECNOLOGIÍAS DE LA INFORMACIÓN,Biblioteca Nacional Del Peru,1e665bbd-78ab-5676-9d7a-ec7923183900,,10-10-2024,,
